X_TREE	Y_TREE	BAREA	DBH	VOL	SPP
290.15	272.66	0.2	51	3.05	0
286.23	267.77	0.16	45	2.27	0
288.86	268.25	0.02	15	0.14	1
287.55	264.19	0.31	63	4.91	0
282.08	263.91	0.2	50	2.91	0
286.8	258.12	0.13	41	1.82	0
283.03	255.29	0.35	67	5.61	0
281.66	250.06	0.19	49	2.78	6
276.72	280.63	0.02	14	0.11	3
6.68	604.62	0.27	59	4.24	0
9.88	607.17	0.33	65	5.25	6
15.07	608.5	0.09	33	1.07	3
14.22	602.75	0.1	35	1.24	0
15.45	600.23	0.34	66	5.43	6
13.98	596.48	0.08	31	0.91	0
20.66	589.31	0.29	61	4.57	6
17.4	590.41	0.09	33	1.07	1
19.45	583.37	0.1	36	1.33	0
16.51	579.52	0.04	23	0.43	0
15.44	577.89	0.27	59	4.24	6
16.69	576.15	0.15	44	2.16	3
29.12	560.08	0.2	51	3.05	5
23.1	560.87	0.02	15	0.14	3
22.11	555.74	0.05	24	0.47	3
22.87	554.82	0.15	44	2.16	5
20.7	554.04	0.05	25	0.53	3
18.85	558.17	0.09	33	1.07	5
20.21	559.76	0.03	18	0.22	3
19.69	560.24	0.01	13	0.09	3
19.85	561.75	0.15	43	2.04	5
14.26	560.93	0.24	55	3.62	5
13.31	561.88	0.07	30	0.84	3
12.84	560.81	0.05	26	0.58	3
12.98	557.79	0.02	15	0.14	3
14.62	556.79	0.07	30	0.84	3
15.04	556.29	0.02	14	0.11	5
15.23	554.9	0.08	31	0.91	3
13.34	553.8	0.07	30	0.84	5
12.86	567.21	0.28	60	4.41	4
10.91	568.89	0.09	33	1.07	0
11.46	572.15	0.05	26	0.58	0
7.61	570.65	0.15	44	2.16	0
7.75	573.7	0.1	36	1.33	0
5.07	576.35	0.4	71	6.34	6
4.93	583.08	0.07	30	0.84	3
0.94	587.35	0.48	78	7.7	6
8.54	584.72	0.32	64	5.08	0
1.13	590.65	0.28	60	4.41	4
3.34	595.1	0.05	24	0.47	0
6.19	598.74	0.52	81	8.31	6
14.98	544.44	0.31	63	4.91	4
17.25	541.55	0.3	62	4.74	4
20.1	543.35	0.4	71	6.34	4
22.33	544.47	0.42	73	6.72	4
21.55	535.28	0.42	73	6.72	4
27.34	534.04	0.24	55	3.62	4
26.53	543.96	0.2	50	2.91	4
29.42	547.32	0.18	48	2.65	4
