Tree_ID;Species;DBH_cm;Live_dead;Stump;North_m;East_m;ELEV_m;Tree_height_m;Crown_depth_m;Mean_crown_radius_m_from_center;Crown_radius_north_m_from_center;Crown_radius_east_m_from_center;Crown_radius_west_m_from_center;Crown_radius_south_m_from_center
478;SF;19.2;L;;104.13;115.66;1109.28;16.19;9.36;1.37;NA;NA;NA;NA
479;SF;15.8;L;;104.05;120.63;1109.12;13.57;7.9;1.31;NA;NA;NA;NA
480;SF;13.7;L;;99.21;117.43;1109.13;11.96;6.99;1.27;NA;NA;NA;NA
481;GF;36.9;L;;97.48;114.34;1108.72;29.78;17;1.67;NA;NA;NA;NA
485;SF;13.5;L;;82.3;119.75;1108.72;11.81;6.9;1.27;NA;NA;NA;NA
487;SF;25.6;L;;78.63;122.08;1108.67;21.1;12.12;1.48;NA;NA;NA;NA
488;SF;12.4;L;;78.92;123.9;1108.93;10.96;6.43;1.25;NA;NA;NA;NA
490;SF;9.7;L;;86.35;126.47;1109.03;8.89;5.26;1.2;NA;NA;NA;NA
492;SF;10;L;;85.14;128.25;1109.3;9.12;5.39;1.21;NA;NA;NA;NA
494;GF;41;L;;87.75;139.35;1109.47;32.93;18.77;1.75;NA;NA;NA;NA
497;SF;47;L;;100.4;142.91;1110.02;37.54;21.35;1.85;NA;NA;NA;NA
498;GF;14.3;L;;104.32;138.93;1110.15;12.42;7.25;1.28;NA;NA;NA;NA
500;SF;21.5;L;;109.86;138.23;1110.7;17.95;10.35;1.41;NA;NA;NA;NA
504;SF;10.3;L;;111.08;133.7;1110.27;9.35;5.52;1.21;NA;NA;NA;NA
505;SF;30.9;L;;110.44;131.57;1110.33;25.17;14.41;1.57;NA;NA;NA;NA
506;SF;11.2;L;;105.82;125.77;1110;10.04;5.91;1.23;NA;NA;NA;NA
507;SF;10.2;L;;107.5;123.62;1109.58;9.27;5.48;1.21;NA;NA;NA;NA
509;GF;44.6;L;;100.49;122.65;1109.18;35.69;20.32;1.81;NA;NA;NA;NA
510;WH;26.3;L;;97.56;123.05;1109.01;16.96;12.59;2.07;NA;NA;NA;NA
512;SF;27.8;L;;98.56;125.54;1109.26;22.79;13.07;1.52;NA;NA;NA;NA
513;SF;40.4;L;;101.32;127.84;1109.27;32.47;18.51;1.73;NA;NA;NA;NA
514;SF;8.7;L;;104.55;128.48;1109.77;8.12;4.83;1.18;NA;NA;NA;NA
515;SF;21.5;L;;104.67;129.48;1110.24;17.95;10.35;1.41;NA;NA;NA;NA
517;SF;13.3;L;;99.99;132.46;1109.63;11.65;6.82;1.26;NA;NA;NA;NA
519;SF;17.6;L;;94.63;135.89;1109.26;14.96;8.67;1.34;NA;NA;NA;NA
522;SF;21.9;L;;89.53;135.5;1109.39;18.26;10.53;1.41;NA;NA;NA;NA
524;SF;13.6;L;;118.91;111.58;1109.69;11.88;6.95;1.27;NA;NA;NA;NA
530;SF;12.2;L;;128.52;109.85;1109.65;10.81;6.34;1.24;NA;NA;NA;NA
532;SF;36;L;;124.04;112.83;1110.19;29.09;16.61;1.66;NA;NA;NA;NA
533;GF;37.7;L;;128.82;104.27;1109.41;30.39;17.34;1.69;NA;NA;NA;NA
536;SF;15.2;L;;133.73;112.44;1109.6;13.11;7.64;1.3;NA;NA;NA;NA
537;SF;16;L;;133.66;114.3;1109.62;13.73;7.98;1.31;NA;NA;NA;NA
545;SF;17.5;L;;137.91;123.19;1110.02;14.88;8.63;1.34;NA;NA;NA;NA
549;SF;20.3;L;;135.26;129.96;1110.69;17.03;9.84;1.39;NA;NA;NA;NA
551;SF;16.5;L;;130.33;132.43;1110.92;14.11;8.2;1.32;NA;NA;NA;NA
552;SF;13.2;L;;130;134.53;1111.07;11.58;6.77;1.26;NA;NA;NA;NA
555;SF;13.2;L;;127.48;130;1110.67;11.58;6.77;1.26;NA;NA;NA;NA
559;SF;15.7;L;;117.46;133.66;1110.73;13.5;7.85;1.31;NA;NA;NA;NA
561;SF;10.6;L;;116.24;124.71;1110.19;9.58;5.65;1.22;NA;NA;NA;NA
563;SF;18.3;L;;115.49;120.9;1109.9;15.49;8.97;1.35;NA;NA;NA;NA
564;SF;20.8;L;;115.98;118.95;1109.75;17.41;10.05;1.39;NA;NA;NA;NA
566;SF;13.5;L;;111.8;119.71;1109.97;11.81;6.9;1.27;NA;NA;NA;NA
568;GF;47.5;L;;109.98;112.53;1109.6;37.92;21.57;1.86;NA;NA;NA;NA
570;SF;14.1;L;;124.12;117.07;1110.17;12.27;7.16;1.28;NA;NA;NA;NA
573;SF;22.9;L;;122.84;118.78;1109.92;19.03;10.96;1.43;NA;NA;NA;NA
574;WH;27.6;L;;133.84;119.53;1109.88;17.84;13.2;2.11;NA;NA;NA;NA
575;SF;23.5;L;;131.47;120.41;1109.91;19.49;11.22;1.44;NA;NA;NA;NA
576;SF;23.7;L;;129.99;123.19;1110.1;19.64;11.3;1.44;NA;NA;NA;NA
577;GF;44.1;L;;127.62;123;1110.1;35.31;20.1;1.8;NA;NA;NA;NA
578;SF;12.3;L;;126.4;123.82;1110.15;10.89;6.39;1.25;NA;NA;NA;NA
579;SF;13.4;L;;123.57;124.64;1110.29;11.73;6.86;1.27;NA;NA;NA;NA
580;SF;10.6;L;;122.66;129.79;1110.5;9.58;5.65;1.22;NA;NA;NA;NA
581;SF;10.5;L;;125.12;121.99;1110.2;9.5;5.61;1.21;NA;NA;NA;NA
582;SF;16.5;L;;122.6;122.73;1110.4;14.11;8.2;1.32;NA;NA;NA;NA
583;SF;14.3;L;;101.21;109.77;1109.38;12.42;7.25;1.28;NA;NA;NA;NA
585;WH;23.9;L;;78.6;113.5;1108.8;15.34;11.47;1.99;NA;NA;NA;NA
587;SF;37.7;L;;82.62;109.84;1108.67;30.39;17.34;1.69;NA;NA;NA;NA
589;GF;48.9;L;;74.58;109.29;1108.68;38.99;22.17;1.88;NA;NA;NA;NA
591;SF;23.8;L;;75.99;105.22;1108.63;19.72;11.35;1.45;NA;NA;NA;NA
594;SF;10.6;L;;74.9;102.04;1108.44;9.58;5.65;1.22;NA;NA;NA;NA
595;GF;40.1;L;;75.7;100.72;1108.66;32.24;18.38;1.73;NA;NA;NA;NA
596;SF;14.5;L;;74.07;100.38;1108.56;12.58;7.33;1.28;NA;NA;NA;NA
597;WH;20;L;;72.36;96.55;1108.66;12.71;9.64;1.87;NA;NA;NA;NA
598;WH;10;L;;72.76;97.1;1108.42;5.96;4.95;1.56;NA;NA;NA;NA
599;SF;31.2;L;;69.44;99.2;1108.39;25.4;14.54;1.57;NA;NA;NA;NA
600;SF;11.6;L;;69.05;97.58;1108.5;10.35;6.08;1.23;NA;NA;NA;NA
601;SF;14;L;;70.46;94.04;1108.46;12.19;7.12;1.28;NA;NA;NA;NA
602;WH;26;L;;72.77;94.61;1108.48;16.76;12.45;2.06;NA;NA;NA;NA
603;SF;16.7;L;;75.47;92.22;1108.26;14.27;8.28;1.32;NA;NA;NA;NA
604;SF;17.7;L;;75.42;95.52;1108.54;15.03;8.71;1.34;NA;NA;NA;NA
605;DF;32.3;L;;78.99;94.87;1108.6;20.89;5.58;1.54;NA;NA;NA;NA
611;WH;19;L;;91.22;99.03;1109.16;12.04;9.17;1.84;NA;NA;NA;NA
612;SF;14.2;L;;90.08;99.54;1108.93;12.35;7.2;1.28;NA;NA;NA;NA
613;SF;13.1;L;;90.31;100.81;1108.79;11.5;6.73;1.26;NA;NA;NA;NA
614;SF;21.2;L;;91.52;100.83;1108.94;17.72;10.22;1.4;NA;NA;NA;NA
615;SF;11;L;;88.9;106.99;1109;9.89;5.82;1.22;NA;NA;NA;NA
616;SF;19.1;L;;92.19;107.77;1109.07;16.11;9.32;1.36;NA;NA;NA;NA
621;SF;13.8;L;;99.9;107.73;1109.43;12.04;7.03;1.27;NA;NA;NA;NA
622;WH;13.1;L;;102.19;106.34;1109.18;8.06;6.41;1.66;NA;NA;NA;NA
624;SF;10.4;L;;87.17;112.14;1108.54;9.43;5.57;1.21;NA;NA;NA;NA
625;SF;30.7;L;;85.84;113.6;1110.15;25.02;14.32;1.57;NA;NA;NA;NA
626;SF;12.3;L;;85.17;108.24;1108.81;10.89;6.39;1.25;NA;NA;NA;NA
630;SF;29.5;L;;113.82;108.82;1109.89;24.1;13.81;1.55;NA;NA;NA;NA
631;SF;10.5;L;;116.48;104.11;1109.28;9.5;5.61;1.21;NA;NA;NA;NA
632;GF;25;L;;118.58;105.37;1109.42;20.64;11.86;1.47;NA;NA;NA;NA
633;SF;13;L;;120.95;105.26;1109.48;11.42;6.69;1.26;NA;NA;NA;NA
634;SF;14.8;L;;120.73;100.89;1109.01;12.81;7.46;1.29;NA;NA;NA;NA
636;WH;49.4;L;;124.67;98.73;1109.18;32.55;23.42;2.79;NA;NA;NA;NA
637;SF;24;L;;126.23;101.45;1109.35;19.87;11.43;1.45;NA;NA;NA;NA
639;WH;44.9;L;;122.89;94.89;1109.16;29.52;21.31;2.65;NA;NA;NA;NA
641;SF;17.6;L;;118.07;94.67;1108.83;14.96;8.67;1.34;NA;NA;NA;NA
642;SF;15.8;L;;117.3;100.96;1109.1;13.57;7.9;1.31;NA;NA;NA;NA
644;DF;37.6;L;;108.58;105.2;1109.41;25.87;7.17;1.64;NA;NA;NA;NA
646;GF;26.7;L;;106.67;106.8;1109.24;21.95;12.6;1.5;NA;NA;NA;NA
647;SF;48;L;;107.5;107.01;1109.16;38.3;21.79;1.87;NA;NA;NA;NA
648;SF;14.8;L;;107.42;108.36;1109.24;12.81;7.46;1.29;NA;NA;NA;NA
649;SF;13.5;L;;103.44;107.51;1109.29;11.81;6.9;1.27;NA;NA;NA;NA
650;SF;14.2;L;;108.35;102.85;1108.88;12.35;7.2;1.28;NA;NA;NA;NA
651;SF;14.9;L;;105.77;98.32;1109.08;12.88;7.51;1.29;NA;NA;NA;NA
652;SF;20.2;L;;110.1;102.78;1109.02;16.95;9.79;1.38;NA;NA;NA;NA
653;GF;29.8;L;;108.56;98.45;1109.06;24.33;13.93;1.55;NA;NA;NA;NA
654;GF;36.3;L;;107.57;95.71;1108.97;29.32;16.74;1.66;NA;NA;NA;NA
655;GF;19.4;L;;107.09;94.21;1108.87;16.34;9.45;1.37;NA;NA;NA;NA
656;SF;16;L;;112.3;97.93;1108.82;13.73;7.98;1.31;NA;NA;NA;NA
657;SF;18;L;;111.13;95.75;1108.88;15.26;8.84;1.35;NA;NA;NA;NA
658;SF;25.5;L;;114.25;91.85;1108.81;21.02;12.08;1.48;NA;NA;NA;NA
660;SF;31.2;L;;113.74;88.07;1108.63;25.4;14.54;1.57;NA;NA;NA;NA
664;GF;18.9;L;;118.58;80.99;1108.36;15.95;9.23;1.36;NA;NA;NA;NA
665;SF;18.2;L;;116.69;80.95;1108.38;15.42;8.93;1.35;NA;NA;NA;NA
666;SF;13.4;L;;112.45;83.31;1108.2;11.73;6.86;1.27;NA;NA;NA;NA
667;SF;15.4;L;;111.05;82.55;1108.22;13.27;7.72;1.3;NA;NA;NA;NA
668;WH;13.8;L;;110.5;85.45;1108.54;8.53;6.73;1.68;NA;NA;NA;NA
669;GF;29.7;L;;107.77;83.83;1108.46;24.25;13.89;1.55;NA;NA;NA;NA
670;SF;22.7;L;;108.99;86.87;1108.52;18.87;10.87;1.43;NA;NA;NA;NA
672;SF;12.1;L;;102.42;83.25;1108.55;10.73;6.3;1.24;NA;NA;NA;NA
677;SF;34.4;L;;100.85;87.4;1108.71;27.86;15.92;1.63;NA;NA;NA;NA
678;GF;40;L;;102.13;90.28;1108.64;32.16;18.33;1.73;NA;NA;NA;NA
679;SF;26.5;L;;102.14;92.76;1108.75;21.79;12.51;1.49;NA;NA;NA;NA
680;SF;23.3;L;;104.63;95.91;1109.09;19.33;11.13;1.44;NA;NA;NA;NA
682;SF;19.2;L;;102.57;97.71;1109.24;16.19;9.36;1.37;NA;NA;NA;NA
683;SF;19.7;L;;98.81;89.91;1108.91;16.57;9.58;1.37;NA;NA;NA;NA
684;SF;13.5;L;;94.67;87.18;1108.5;11.81;6.9;1.27;NA;NA;NA;NA
685;SF;10.9;L;;92.42;87.52;1108.71;9.81;5.78;1.22;NA;NA;NA;NA
690;SF;10.2;L;;101.4;101.12;1109.26;9.27;5.48;1.21;NA;NA;NA;NA
691;SF;27.4;L;;92.04;85.49;1108.6;22.48;12.9;1.51;NA;NA;NA;NA
692;SF;12.7;L;;93.71;82.67;1108.43;11.19;6.56;1.25;NA;NA;NA;NA
695;SF;15.8;L;;97.9;78.5;1108.29;13.57;7.9;1.31;NA;NA;NA;NA
696;SF;41;L;;95.65;79.74;1108.42;32.93;18.77;1.75;NA;NA;NA;NA
697;SF;13.4;L;;98;82.71;1108.49;11.73;6.86;1.27;NA;NA;NA;NA
698;SF;23.7;L;;96.89;84.79;1108.59;19.64;11.3;1.44;NA;NA;NA;NA
704;SF;10.9;L;;106.19;69.97;1108.02;9.81;5.78;1.22;NA;NA;NA;NA
705;SF;21.1;L;;108.45;69.83;1107.83;17.64;10.18;1.4;NA;NA;NA;NA
706;SF;11.1;L;;109.56;73.15;1107.85;9.96;5.87;1.23;NA;NA;NA;NA
708;SF;20.8;L;;108.15;77.71;1108.3;17.41;10.05;1.39;NA;NA;NA;NA
709;SF;27.7;L;;107.34;80.57;1108.35;22.71;13.03;1.51;NA;NA;NA;NA
710;SF;18.7;L;;110.73;78.98;1108.22;15.8;9.15;1.36;NA;NA;NA;NA
711;SF;12.5;L;;111.49;75.32;1107.87;11.04;6.47;1.25;NA;NA;NA;NA
712;SF;22.5;L;;113.96;78.15;1107.96;18.72;10.79;1.42;NA;NA;NA;NA
717;SF;11.7;L;;119.02;70.23;1106.7;10.43;6.13;1.24;NA;NA;NA;NA
718;SF;27.6;L;;119.09;68.1;1106.7;22.64;12.99;1.51;NA;NA;NA;NA
721;SF;25.6;L;;117.46;64.33;1106.7;21.1;12.12;1.48;NA;NA;NA;NA
722;SF;16.4;L;;116.93;62.43;1106.7;14.03;8.15;1.32;NA;NA;NA;NA
723;WH;29.1;L;;113.3;62.48;1106.7;18.85;13.91;2.16;NA;NA;NA;NA
724;SF;31.4;L;;112.89;61.25;1106.7;25.55;14.62;1.58;NA;NA;NA;NA
726;SF;10.7;L;;111.86;57.26;1106.7;9.66;5.69;1.22;NA;NA;NA;NA
729;SF;46.9;L;;111.54;50.84;1106.7;37.46;21.31;1.85;NA;NA;NA;NA
730;SF;13.4;L;;112.67;50.99;1106.7;11.73;6.86;1.27;NA;NA;NA;NA
731;SF;23.1;L;;110.26;48.09;1106.7;19.18;11.04;1.43;NA;NA;NA;NA
732;GF;19.1;L;;110.02;49.31;1106.7;16.11;9.32;1.36;NA;NA;NA;NA
734;SF;24;L;;108.65;48.14;1106.7;19.87;11.43;1.45;NA;NA;NA;NA
735;SF;10.3;L;;109.04;58.26;1106.7;9.35;5.52;1.21;NA;NA;NA;NA
736;SF;17.9;L;;97.2;52.01;1106.7;15.19;8.8;1.34;NA;NA;NA;NA
740;SF;11.4;L;;101.72;57.27;1106.7;10.19;6;1.23;NA;NA;NA;NA
741;SF;21.6;L;;96.9;56.97;1106.7;18.03;10.4;1.41;NA;NA;NA;NA
742;SF;19.9;L;;95.26;56.65;1106.7;16.72;9.66;1.38;NA;NA;NA;NA
743;SF;11.2;L;;93.86;57.55;1106.7;10.04;5.91;1.23;NA;NA;NA;NA
744;SF;19.8;L;;100.48;60.02;1107.51;16.65;9.62;1.38;NA;NA;NA;NA
745;SF;12.2;L;;103.21;58.21;1106.7;10.81;6.34;1.24;NA;NA;NA;NA
746;SF;19.4;L;;102.55;60.91;1106.7;16.34;9.45;1.37;NA;NA;NA;NA
747;SF;15.2;L;;99.51;65.77;1107.97;13.11;7.64;1.3;NA;NA;NA;NA
748;SF;17.8;L;;99.71;64.77;1107.52;15.11;8.76;1.34;NA;NA;NA;NA
750;SF;15.6;L;;101.67;63.05;1106.7;13.42;7.81;1.3;NA;NA;NA;NA
751;SF;10.9;L;;103.77;59.25;1106.7;9.81;5.78;1.22;NA;NA;NA;NA
752;SF;15.2;L;;103.99;61.14;1106.7;13.11;7.64;1.3;NA;NA;NA;NA
753;SF;14.4;L;;105.46;62.74;1106.7;12.5;7.29;1.28;NA;NA;NA;NA
754;SF;11.6;L;;110.26;62.21;1106.7;10.35;6.08;1.23;NA;NA;NA;NA
755;SF;28.6;L;;107.47;66.16;1106.7;23.4;13.42;1.53;NA;NA;NA;NA
756;SF;41.3;L;;104.88;65.27;1106.7;33.16;18.9;1.75;NA;NA;NA;NA
757;SF;44.2;L;;101.45;69.41;1107.96;35.39;20.15;1.8;NA;NA;NA;NA
760;SF;31.2;L;;89.28;68.77;1107.94;25.4;14.54;1.57;NA;NA;NA;NA
762;SF;20.9;L;;88.69;64.55;1107.71;17.49;10.1;1.4;NA;NA;NA;NA
763;WH;47.8;L;;94.84;63.88;1107.74;31.47;22.67;2.74;NA;NA;NA;NA
767;SF;10.5;L;;91.45;59.36;1107.44;9.5;5.61;1.21;NA;NA;NA;NA
768;SF;10.5;L;;90.18;58.6;1107.46;9.5;5.61;1.21;NA;NA;NA;NA
769;DF;41.8;L;;93.72;58.31;1107.64;30.1;8.59;1.72;NA;NA;NA;NA
776;SF;12.6;L;;94.31;52.36;1106.7;11.12;6.51;1.25;NA;NA;NA;NA
880;DF;47.3;L;;87.77;82.41;1108.43;35.75;10.57;1.82;NA;NA;NA;NA
881;SF;19.8;L;;84.75;81.45;1108.32;16.65;9.62;1.38;NA;NA;NA;NA
885;SF;24.4;L;;74.18;88.28;1108.27;20.18;11.61;1.46;NA;NA;NA;NA
886;SF;11.9;L;;75.6;88.58;1108.26;10.58;6.21;1.24;NA;NA;NA;NA
887;SF;15.1;L;;73.33;91.6;1108.22;13.04;7.59;1.29;NA;NA;NA;NA
889;WH;15.8;L;;72.12;86.4;1108.1;9.88;7.67;1.74;NA;NA;NA;NA
891;SF;17.2;L;;69.91;91.24;1108.32;14.65;8.5;1.33;NA;NA;NA;NA
892;WH;10.5;L;;69.49;85.6;1107.94;6.3;5.19;1.58;NA;NA;NA;NA
896;WH;14.2;L;;63.83;80.3;1107.66;8.8;6.92;1.69;NA;NA;NA;NA
898;SF;10.8;L;;62.73;77.64;1107.93;9.73;5.74;1.22;NA;NA;NA;NA
899;SF;33.9;L;;66.33;74.82;1107.03;27.47;15.7;1.62;NA;NA;NA;NA
900;SF;31.6;L;;64.88;79.22;1107.56;25.71;14.71;1.58;NA;NA;NA;NA
904;SF;25;L;;76.33;73.38;1107.53;20.64;11.86;1.47;NA;NA;NA;NA
905;WH;12.1;L;;77.27;72.62;1107.86;7.38;5.94;1.63;NA;NA;NA;NA
907;SF;10.1;L;;76.28;82.44;1107.79;9.2;5.44;1.21;NA;NA;NA;NA
909;SF;20.1;L;;85.28;83.62;1107.6;16.88;9.75;1.38;NA;NA;NA;NA
910;SF;22.3;L;;82.89;74.95;1107.86;18.57;10.7;1.42;NA;NA;NA;NA
911;SF;12.9;L;;81.48;73.56;1107.94;11.35;6.64;1.26;NA;NA;NA;NA
912;SF;10.8;L;;81.35;72.9;1107.91;9.73;5.74;1.22;NA;NA;NA;NA
913;SF;12.3;L;;79.36;72.8;1107.84;10.89;6.39;1.25;NA;NA;NA;NA
914;SF;20;L;;82.22;70.03;1107.71;16.8;9.71;1.38;NA;NA;NA;NA
915;SF;15.1;L;;84.83;70.57;1107.68;13.04;7.59;1.29;NA;NA;NA;NA
916;SF;19.1;L;;84.4;73.1;1107.89;16.11;9.32;1.36;NA;NA;NA;NA
917;SF;20.5;L;;85.71;73.04;1107.84;17.18;9.92;1.39;NA;NA;NA;NA
918;SF;11;L;;85.2;73.6;1107.89;9.89;5.82;1.22;NA;NA;NA;NA
919;SF;10.5;L;;86.35;75.81;1108;9.5;5.61;1.21;NA;NA;NA;NA
920;SF;17.2;L;;87.4;68.27;1107.89;14.65;8.5;1.33;NA;NA;NA;NA
922;SF;18.9;L;;80.55;65.48;1107.49;15.95;9.23;1.36;NA;NA;NA;NA
924;SF;20.5;L;;78.72;66.05;1107.51;17.18;9.92;1.39;NA;NA;NA;NA
925;SF;17.5;L;;73.34;67.21;1107.14;14.88;8.63;1.34;NA;NA;NA;NA
926;SF;47.8;L;;72.03;68.93;1107.25;38.15;21.7;1.86;NA;NA;NA;NA
928;SF;14.1;L;;64.97;72.7;1107.03;12.27;7.16;1.28;NA;NA;NA;NA
929;SF;10.1;L;;62.79;75.61;1107.5;9.2;5.44;1.21;NA;NA;NA;NA
930;SF;27.8;L;;60.75;68.49;1107.03;22.79;13.07;1.52;NA;NA;NA;NA
931;SF;33.5;L;;62.36;65.25;1107.03;27.17;15.53;1.61;NA;NA;NA;NA
932;SF;11.2;L;;59.72;64.75;1107.03;10.04;5.91;1.23;NA;NA;NA;NA
934;WH;10.8;L;;68.2;62.66;1107.03;6.5;5.33;1.59;NA;NA;NA;NA
936;SF;22.7;L;;75.58;62.49;1107.31;18.87;10.87;1.43;NA;NA;NA;NA
938;SF;15.3;L;;80.01;59.84;1107.51;13.19;7.68;1.3;NA;NA;NA;NA
1000;WH;11.5;L;;143.77;319.27;1113.72;6.98;5.66;1.61;NA;NA;NA;NA
1002;SF;33.3;L;;148.81;315.84;1113.62;27.01;15.44;1.61;NA;NA;NA;NA
1004;SF;16.4;L;;152.23;319.19;1113.16;14.03;8.15;1.32;NA;NA;NA;NA
1005;SF;15.5;L;;150.24;312.04;1113.4;13.34;7.77;1.3;NA;NA;NA;NA
1007;WH;23;L;;152.63;314.94;1113.26;14.74;11.05;1.97;NA;NA;NA;NA
1013;SF;13.8;L;;158.11;313.45;1113.67;12.04;7.03;1.27;NA;NA;NA;NA
1016;WH;10.3;L;;159.7;303.19;1114.05;6.17;5.09;1.57;NA;NA;NA;NA
1020;WH;17.2;L;;152.13;305.78;1113.77;10.82;8.33;1.79;NA;NA;NA;NA
1025;SF;13.2;L;;133.91;304.58;1114.58;11.58;6.77;1.26;NA;NA;NA;NA
1026;WH;29.1;L;;133.94;297.06;1114.18;18.85;13.91;2.16;NA;NA;NA;NA
1028;WH;22.9;L;;142.4;304.39;1113.99;14.67;11;1.96;NA;NA;NA;NA
1031;WH;18.7;L;;143.05;295.28;1113.94;11.83;9.03;1.83;NA;NA;NA;NA
1036;SF;12.6;L;;161.54;300.77;1114.06;11.12;6.51;1.25;NA;NA;NA;NA
1063;WH;44.2;L;;131.57;299.04;1114.43;29.04;20.99;2.63;NA;NA;NA;NA
1074;SF;10.6;L;;128.09;289.23;1114.71;9.58;5.65;1.22;NA;NA;NA;NA
1121;SF;29.2;L;;125.57;276.1;1114.64;23.87;13.68;1.54;NA;NA;NA;NA
1175;SF;10.2;L;;113.56;242.89;1113.58;9.27;5.48;1.21;NA;NA;NA;NA
1235;WH;30.3;L;;97.78;192.83;1112.24;19.66;14.47;2.19;NA;NA;NA;NA
1255;SF;36.2;L;;90.03;163.5;1110.22;29.24;16.7;1.66;NA;NA;NA;NA
1272;SF;27.5;L;;85.81;150.46;1109.58;22.56;12.94;1.51;NA;NA;NA;NA
1282;SF;28.7;L;;82.99;146.06;1109.43;23.48;13.46;1.53;NA;NA;NA;NA
1329;SF;13.9;L;;69.14;103.75;1108.62;12.11;7.08;1.27;NA;NA;NA;NA
1465;SF;34.5;L;;175.19;312.85;1113.43;27.94;15.96;1.63;NA;NA;NA;NA
1466;SF;33.4;L;;177.84;314.56;1113.4;27.09;15.49;1.61;NA;NA;NA;NA
1467;SF;14.4;L;;178.44;312.32;1113.33;12.5;7.29;1.28;NA;NA;NA;NA
1469;SF;10.1;L;;178.16;307.99;1113.27;9.2;5.44;1.21;NA;NA;NA;NA
1470;SF;15.8;L;;180.7;312.56;1112.89;13.57;7.9;1.31;NA;NA;NA;NA
1475;WH;20.4;L;;187.29;304.86;1112.05;12.98;9.83;1.88;NA;NA;NA;NA
1476;WH;14.5;L;;189.12;307.06;1111.47;9;7.06;1.7;NA;NA;NA;NA
1477;WH;24.6;L;;192.36;303.85;1111.1;15.82;11.8;2.02;NA;NA;NA;NA
1482;WH;20.5;L;;191.45;293.21;1111.33;13.05;9.88;1.89;NA;NA;NA;NA
1485;SF;64.6;L;;185.24;293.26;1112.57;43.63;25.3;2.36;NA;NA;NA;NA
1486;WH;23.9;L;;184.45;295.08;1112.5;15.34;11.47;1.99;NA;NA;NA;NA
1487;WH;12.1;L;;182.22;301.35;1112.46;7.38;5.94;1.63;NA;NA;NA;NA
1488;SF;23;L;;184.5;302.02;1112.47;19.1;11;1.43;NA;NA;NA;NA
1492;SF;14.3;L;;163.98;299.63;1113.94;12.42;7.25;1.28;NA;NA;NA;NA
1494;SF;11.8;L;;168.23;292.2;1113.84;10.5;6.17;1.24;NA;NA;NA;NA
1495;SF;9.1;L;;169.68;292.44;1113.89;8.43;5;1.19;NA;NA;NA;NA
1496;SF;13.2;L;;171.81;296.33;1113.48;11.58;6.77;1.26;NA;NA;NA;NA
1497;SF;17.8;L;;173.51;296.33;1113.73;15.11;8.76;1.34;NA;NA;NA;NA
1498;SF;31.6;L;;176.85;296.25;1112.84;25.71;14.71;1.58;NA;NA;NA;NA
1499;SF;10;L;;177.68;294.2;1112.83;9.12;5.39;1.21;NA;NA;NA;NA
1501;SF;10.4;L;;177.21;289.93;1112.57;9.43;5.57;1.21;NA;NA;NA;NA
1502;WH;15;L;;178.31;286.1;1112.2;9.34;7.3;1.72;NA;NA;NA;NA
1503;SF;14.6;L;;182.96;292.19;1112.62;12.65;7.38;1.29;NA;NA;NA;NA
1504;WH;10.3;L;;183.96;292.36;1112.61;6.17;5.09;1.57;NA;NA;NA;NA
1505;SF;21.9;L;;182.54;292.88;1112.6;18.26;10.53;1.41;NA;NA;NA;NA
1506;DF;117.9;L;;187.72;285.94;1112.18;51.74;25.7;3.15;NA;NA;NA;NA
1652;SF;16.9;L;;166.26;264.56;1113.74;14.42;8.37;1.33;NA;NA;NA;NA
1653;SF;10.3;L;;168.97;265.51;1113.57;9.35;5.52;1.21;NA;NA;NA;NA
1654;SF;11.3;L;;171.17;266.08;1113.47;10.12;5.95;1.23;NA;NA;NA;NA
1655;WH;14.5;L;;169.56;263.14;1113.39;9;7.06;1.7;NA;NA;NA;NA
1657;SF;11.3;L;;166.71;262.87;1113.69;10.12;5.95;1.23;NA;NA;NA;NA
1658;DF;142;L;;167.38;270.64;1114.39;53.42;28.39;3.6;NA;NA;NA;NA
1672;SF;13.5;L;;128.79;246.46;1113.75;11.81;6.9;1.27;NA;NA;NA;NA
1681;SF;32;L;;139.15;152.68;1110.22;26.02;14.88;1.59;NA;NA;NA;NA
1685;SF;13.7;L;;78.9;117.79;1109.05;11.96;6.99;1.27;NA;NA;NA;NA
996;DF;98.8;D;;67.73;28.77;1107.03;NA;NA;NA;NA;NA;NA;NA
997;DF;91.9;D;;69.56;28.62;1107.03;NA;NA;NA;NA;NA;NA;NA
1352;SF;23.3;D;;31.97;99.8;1106.68;NA;NA;NA;NA;NA;NA;NA
1354;UNK;50;D;Stump;28.29;96.04;1106.72;NA;NA;NA;NA;NA;NA;NA
1357;SF;67.1;D;;26.64;88.5;1106.49;NA;NA;NA;NA;NA;NA;NA
1358;SF;39.6;D;;28.76;84.96;1106.55;NA;NA;NA;NA;NA;NA;NA
1360;SF;38.9;D;;24.89;88.22;1106.71;NA;NA;NA;NA;NA;NA;NA
1361;SF;26.3;D;;17.29;89;1105.73;NA;NA;NA;NA;NA;NA;NA
1363;SF;17.4;D;;15.55;85.1;1105.55;NA;NA;NA;NA;NA;NA;NA
1364;SF;21.8;D;;18.19;84.23;1105.68;NA;NA;NA;NA;NA;NA;NA
1366;UNK;40;D;Stump;18.91;78.58;1105.82;NA;NA;NA;NA;NA;NA;NA
1723;SF;19.3;D;;143.13;356.93;1116.82;NA;NA;NA;NA;NA;NA;NA
